numeroControlePNCP,_etl_timestamp,dataPublicacaoPncp,dataVigenciaFim,dataVigenciaInicio,objetoContrato,valorGlobal,valorInicial,orgao_cnpj,orgao_nome
83021857000115-2-000637/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:17,2025-06-11T00:00:00,2025-05-27T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO - LEI 14.133/2021,900.0,900.0,83021857000115,MUNICIPIO DE PINHALZINHO
83021857000115-2-000638/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:17,2025-06-11T00:00:00,2025-05-27T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO - LEI 14.133/2021,577.3,577.3,83021857000115,MUNICIPIO DE PINHALZINHO
83021857000115-2-000639/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:17,2025-06-11T00:00:00,2025-05-27T00:00:00,PRODUTOS DE HIGIENE E USO PESSOAL - LEI 14.133/2021,161.56,161.56,83021857000115,MUNICIPIO DE PINHALZINHO
83074310000188-2-000458/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:17,2025-06-11T00:00:00,2025-05-27T00:00:00,MATERIAIS AMBULATORIAIS E CORRELATOS - LEI 14.133/2021,101.6,101.6,83074310000188,MUNICIPIO DE LEBON REGIS
83021857000115-2-000640/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:17,2025-06-11T00:00:00,2025-05-27T00:00:00,MATERIAIS DESCARTÁVEIS - LEI 14.133/2021,406.0,406.0,83021857000115,MUNICIPIO DE PINHALZINHO
80912108000190-2-000376/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:18,2025-06-26T00:00:00,2025-05-27T00:00:00,MÓVEIS PARA ESCRITÓRIO - LEI 14.133/2021,928.0,928.0,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000377/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:18,2025-06-26T00:00:00,2025-05-27T00:00:00,MÓVEIS PARA ESCRITÓRIO - LEI 14.133/2021,1810.0,1810.0,80912108000190,MUNICIPIO DE BELMONTE
17756464000125-2-000240/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:18,2025-06-11T00:00:00,2025-05-12T00:00:00,MATERIAIS DE FISIOTERAPIA - LEI 14.133/2021,488.0,488.0,17756464000125,FUNDO MUNICIPAL DE SAUDE DE LONTRAS
80912108000190-2-000378/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:18,2025-06-26T00:00:00,2025-05-27T00:00:00,CADEIRAS PARA ESCRITÓRIO E LONGARINAS - LEI 14.133/2021,840.0,840.0,80912108000190,MUNICIPIO DE BELMONTE
82926551000145-2-000968/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:18,2025-06-26T00:00:00,2025-05-27T00:00:00,APARELHOS DE AR-CONDICIONADO E CORRELATOS - LEI 14.133/2021,2198.0,2198.0,82926551000145,MUNICIPIO DE BRACO DO NORTE
82926551000145-2-000969/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:19,2025-06-26T00:00:00,2025-05-27T00:00:00,"ARTIGOS MÉDICO HOSPITALARES, ODONTOLÓGICOS E DE FISIOTERAPIA - LEI 14.133/2021",1620.0,1620.0,82926551000145,MUNICIPIO DE BRACO DO NORTE
83102640000130-2-000762/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:19,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,2177.5,2177.5,83102640000130,MUNICIPIO DE ITUPORANGA
83102640000130-2-000763/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:19,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,2177.5,2177.5,83102640000130,MUNICIPIO DE ITUPORANGA
83102640000130-2-000761/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:19,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,2177.5,2177.5,83102640000130,MUNICIPIO DE ITUPORANGA
80912108000190-2-000379/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:19,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",117.9,117.9,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000380/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:20,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",118.8,118.8,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000381/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:20,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",213.75,213.75,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000382/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:20,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",122.55,122.55,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000383/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:20,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",111.23,111.23,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000384/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:20,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",108.92,108.92,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000385/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:20,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",105.84,105.84,80912108000190,MUNICIPIO DE BELMONTE
80912108000190-2-000386/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:21,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",115.0,115.0,80912108000190,MUNICIPIO DE BELMONTE
11214458000160-2-000428/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:21,2025-06-11T00:00:00,2025-05-27T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",116001.58,116001.58,11214458000160,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE
82926585000130-2-000224/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:21,2025-06-11T00:00:00,2025-05-27T00:00:00,ALIMENTOS NÃO PERECÍVEIS E CORRELATOS - LEI 14.133/2021,921.6,921.6,82926585000130,MUNICIPIO DE RIO FORTUNA
11214458000160-2-000429/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:21,2025-06-11T00:00:00,2025-05-27T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",122720.56,122720.56,11214458000160,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE
10391817000191-2-000789/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:21,2025-06-11T00:00:00,2025-05-21T00:00:00,MATERIAIS DE FISIOTERAPIA - LEI 14.133/2021,210.0,210.0,10391817000191,FUNDO MUNICIPAL DE SAUDE DE CATANDUVAS
83684324000113-2-000172/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:22,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",129.9,129.9,83684324000113,HOSPITAL MUNICIPAL SANTO ANTONIO
83102699000128-2-000738/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:21,2025-06-11T00:00:00,2025-05-27T00:00:00,"CADERNOS, PAPÉIS E CORRELATOS - LEI 14.133/2021",4900.0,4900.0,83102699000128,MUNICIPIO DE PRESIDENTE NEREU
83684324000113-2-000173/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:22,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",137.53,137.53,83684324000113,HOSPITAL MUNICIPAL SANTO ANTONIO
83684324000113-2-000174/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:22,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",105.39,105.39,83684324000113,HOSPITAL MUNICIPAL SANTO ANTONIO
83684324000113-2-000176/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:22,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",132.5,132.5,83684324000113,HOSPITAL MUNICIPAL SANTO ANTONIO
83684324000113-2-000175/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:22,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",223.9,223.9,83684324000113,HOSPITAL MUNICIPAL SANTO ANTONIO
10391817000191-2-000790/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:23,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",169.68,169.68,10391817000191,FUNDO MUNICIPAL DE SAUDE DE CATANDUVAS
11407443000118-2-000648/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:23,2025-06-11T00:00:00,2025-05-27T00:00:00,MATERIAIS AMBULATORIAIS E CORRELATOS - LEI 14.133/2021,324.0,324.0,11407443000118,FUNDO MUNICIPAL DE SAUDE DE ITUPORANGA
15408168000108-2-000088/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:23,2025-06-11T00:00:00,2025-05-19T00:00:00,MATERIAIS DE FISIOTERAPIA - LEI 14.133/2021,102.48,102.48,15408168000108,FUNDO MUNICIPAL DE SAUDE DE CAPAO ALTO
82926551000145-2-000970/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:23,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",134.0,134.0,82926551000145,MUNICIPIO DE BRACO DO NORTE
10479670000196-2-000575/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:23,2025-06-11T00:00:00,2025-05-15T00:00:00,MATERIAIS DE FISIOTERAPIA - LEI 14.133/2021,3923.52,3923.52,10479670000196,FUNDO MUNICIPAL DE SAUDE DE PENHA
10459525000143-2-000410/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:23,2025-06-11T00:00:00,2025-05-27T00:00:00,"CADERNOS, PAPÉIS E CORRELATOS - LEI 14.133/2021",813.6,813.6,10459525000143,FUNDO MUNICIPAL DE SAUDE
83102582000144-2-000500/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:24,2025-06-11T00:00:00,2025-05-27T00:00:00,CAFÉS - LEI 14.133/2021,1433.6,1433.6,83102582000144,MUNICIPIO DE AGROLANDIA
83021857000115-2-000641/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:24,2025-06-11T00:00:00,2025-05-26T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,658.0,658.0,83021857000115,MUNICIPIO DE PINHALZINHO
14007211000160-2-000566/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:24,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,4140.0,4140.0,14007211000160,FUNDO MUNICIPAL DE SAUDE DE JARAGUA DO SUL
82928680000172-2-000439/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:24,2025-09-24T00:00:00,2025-05-27T00:00:00,RETROESCAVADEIRAS - LEI 14.133/2021,361500.0,361500.0,82928680000172,MUNICIPIO DE PEDRAS GRANDES
95778056000188-2-000667/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:24,2025-06-11T00:00:00,2025-05-27T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,279.8,279.8,95778056000188,MUNICIPIO DE COCAL DO SUL
82821182000126-2-000184/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:25,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",138.5,138.5,82821182000126,MUNICIPIO DE ROMELANDIA
82821182000126-2-000185/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:25,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",100.8,100.8,82821182000126,MUNICIPIO DE ROMELANDIA
82926551000145-2-000971/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:25,2025-06-26T00:00:00,2025-05-27T00:00:00,SMART TVS - LEI 14.133/2021,1060.0,1060.0,82926551000145,MUNICIPIO DE BRACO DO NORTE
79680005000162-2-000063/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:25,2025-06-26T00:00:00,2025-05-27T00:00:00,EQUIPAMENTOS DE REDE DE DADOS E CORRELATOS - LEI 14.133/2021,2485.0,2485.0,79680005000162,IMBITUBA CAMARA MUNICIPAL
82821182000126-2-000186/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:25,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",111.46,111.46,82821182000126,MUNICIPIO DE ROMELANDIA
82821182000126-2-000187/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:25,2025-06-11T00:00:00,2025-05-27T00:00:00,"CADERNOS, PAPÉIS E CORRELATOS - LEI 14.133/2021",128.94,128.94,82821182000126,MUNICIPIO DE ROMELANDIA
82821182000126-2-000188/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:26,2025-06-11T00:00:00,2025-05-27T00:00:00,MATERIAIS DESCARTÁVEIS - LEI 14.133/2021,187.0,187.0,82821182000126,MUNICIPIO DE ROMELANDIA
82821182000126-2-000189/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:26,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",105.0,105.0,82821182000126,MUNICIPIO DE ROMELANDIA
82821182000126-2-000190/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:26,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",103.14,103.14,82821182000126,MUNICIPIO DE ROMELANDIA
83102699000128-2-000739/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:26,2025-06-11T00:00:00,2025-05-27T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO - LEI 14.133/2021,107.52,107.52,83102699000128,MUNICIPIO DE PRESIDENTE NEREU
83021857000115-2-000642/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:27,2025-06-11T00:00:00,2025-05-26T00:00:00,MATERIAIS DESCARTÁVEIS - LEI 14.133/2021,3864.0,3864.0,83021857000115,MUNICIPIO DE PINHALZINHO
82777244000140-2-000366/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:27,2025-06-11T00:00:00,2025-05-27T00:00:00,"CADERNOS, PAPÉIS E CORRELATOS - LEI 14.133/2021",208.8,208.8,82777244000140,MUNICIPIO DE PRESIDENTE CASTELO BRANCO
82777244000140-2-000364/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:26,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",809.0,809.0,82777244000140,MUNICIPIO DE PRESIDENTE CASTELO BRANCO
82777244000140-2-000365/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:27,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",245.76,245.76,82777244000140,MUNICIPIO DE PRESIDENTE CASTELO BRANCO
83102608000154-2-000494/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:28,2025-06-11T00:00:00,2025-05-26T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,168.0,168.0,83102608000154,MUNICIPIO DE ALFREDO WAGNER
83102699000128-2-000740/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:28,2025-06-26T00:00:00,2025-05-27T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,1344.0,1344.0,83102699000128,MUNICIPIO DE PRESIDENTE NEREU
11407443000118-2-000649/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:28,2025-06-11T00:00:00,2025-05-26T00:00:00,SOLUÇÕES FISIOLÓGICAS - LEI 14.133/2021,4290.0,4290.0,11407443000118,FUNDO MUNICIPAL DE SAUDE DE ITUPORANGA
02482295000105-2-000312/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:28,2026-05-27T00:00:00,2025-05-27T00:00:00,"VEÍCULOS NOVOS, ZERO KM - LEI 14.133/2021 (RENOVADO)",130980.0,130980.0,02482295000105,SECRETARIA MUNICIPAL DE EDUCACAO DE ITAPOA - SC
83102608000154-2-000492/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:27,2025-06-11T00:00:00,2025-05-26T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,168.0,168.0,83102608000154,MUNICIPIO DE ALFREDO WAGNER
83102608000154-2-000493/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:27,2025-06-11T00:00:00,2025-05-26T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,129.6,129.6,83102608000154,MUNICIPIO DE ALFREDO WAGNER
81531162000158-2-000229/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:27,2025-09-24T00:00:00,2025-05-27T00:00:00,CAMINHÃO CAÇAMBA E CAMINHÃO CHASSI - LEI 14.133/2021,605900.0,605900.0,81531162000158,MUNICIPIO DE FORQUILHINHA
83102608000154-2-000495/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:28,2025-06-11T00:00:00,2025-05-26T00:00:00,ALIMENTOS NÃO PERECÍVEIS E CORRELATOS - LEI 14.133/2021,145.66,145.66,83102608000154,MUNICIPIO DE ALFREDO WAGNER
83102335000148-2-000500/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:29,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,424.5,424.5,83102335000148,MUNICIPIO DE BALNEARIO DE PICARRAS
11485410000196-2-000398/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:29,2025-07-26T00:00:00,2025-05-27T00:00:00,"EQUIPAMENTOS MÉDICO HOSPITALARES, ODONTOLÓGICOS E DE FISIOTERAPIA - LEI 14.133/2021",510.0,510.0,11485410000196,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ITAPOA
11840546000177-2-000892/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:29,2025-06-11T00:00:00,2025-05-27T00:00:00,PRODUTOS DE HIGIENE E USO PESSOAL - LEI 14.133/2021,207.0,207.0,11840546000177,FUNDO MUNICIPAL DE SAUDE DE LAGES
82804212000196-2-000613/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:29,2026-05-27T00:00:00,2025-05-27T00:00:00,"ROLO COMPACTADOR, MOTONIVELADORA,PÁ CARREGADEIRA E TRATOR DE ESTEIRAS - LEI 14.133/2021 (RENOVADO)",814000.0,814000.0,82804212000196,MUNICIPIO DE AGUAS DE CHAPECO
83102285000107-2-000398/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:30,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,2760.0,2760.0,83102285000107,MUNICIPIO DE BALNEARIO CAMBORIU
11485410000196-2-000399/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:29,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,3798.0,3798.0,11485410000196,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ITAPOA
83102459000123-2-000520/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:29,2025-06-26T00:00:00,2025-05-27T00:00:00,CELULARES E SMARTPHONES - LEI 14.133/2021,865.8,865.8,83102459000123,MUNICIPIO DE JARAGUA DO SUL
82777319000192-2-000492/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:30,2025-06-11T00:00:00,2025-05-26T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,108.25,108.25,82777319000192,MUNICIPIO DE CAMPO BELO DO SUL
82777319000192-2-000493/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:30,2025-06-11T00:00:00,2025-05-26T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,119.0,119.0,82777319000192,MUNICIPIO DE CAMPO BELO DO SUL
82777319000192-2-000494/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:30,2025-06-11T00:00:00,2025-05-26T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,336.5,336.5,82777319000192,MUNICIPIO DE CAMPO BELO DO SUL
82777319000192-2-000495/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:31,2025-06-11T00:00:00,2025-05-27T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,860.4,860.4,82777319000192,MUNICIPIO DE CAMPO BELO DO SUL
82777319000192-2-000496/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:31,2025-06-11T00:00:00,2025-05-26T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,2139.04,2139.04,82777319000192,MUNICIPIO DE CAMPO BELO DO SUL
82777319000192-2-000497/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:31,2025-06-11T00:00:00,2025-05-27T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,480.69,480.69,82777319000192,MUNICIPIO DE CAMPO BELO DO SUL
95991287000175-2-000908/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:32,2025-06-11T00:00:00,2025-05-26T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,264.0,264.0,95991287000175,MUNICIPIO DE PONTE ALTA DO NORTE
83102350000196-2-000676/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:32,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,1380.0,1380.0,83102350000196,MUNICIPIO DE BOTUVERA
17799033000146-2-000947/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:32,2025-06-11T00:00:00,2025-05-12T00:00:00,MATERIAIS DE FISIOTERAPIA - LEI 14.133/2021,258.8,258.8,17799033000146,FUNDO MUNICIPAL DE SAUDE DE HERVAL D OESTE
82911249000113-2-000170/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:32,2025-06-26T00:00:00,2025-05-26T00:00:00,"EQUIPAMENTOS DE INFORMÁTICA, ELETRÔNICOS E CORRELATOS - LEI 14.133/2021",197.85,197.85,82911249000113,MUNICIPIO DE ARARANGUA
83102657000197-2-000321/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:32,2025-06-11T00:00:00,2025-05-27T00:00:00,MATERIAIS DESCARTÁVEIS - LEI 14.133/2021,1015.0,1015.0,83102657000197,MUNICIPIO DE LAURENTINO
83102400000135-2-000257/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:32,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",689.0,689.0,83102400000135,MUNICIPIO DE TRES BARRAS
83102400000135-2-000259/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:33,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,1718.97,1718.97,83102400000135,MUNICIPIO DE TRES BARRAS
83102400000135-2-000258/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:33,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,3798.0,3798.0,83102400000135,MUNICIPIO DE TRES BARRAS
75438655000145-2-000790/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:33,2025-07-26T00:00:00,2025-05-26T00:00:00,COMPUTADORES CORPORATIVOS E SERVIDORES - LEI 14.133/2021,17520.0,17520.0,75438655000145,MUNICIPIO DE CORREIA PINTO
01612836000100-2-000376/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:33,2025-06-11T00:00:00,2025-05-27T00:00:00,SOLUÇÕES FISIOLÓGICAS - LEI 14.133/2021,921.6,921.6,01612836000100,MUNICIPIO DE PRINCESA
82892324000146-2-000570/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:34,2025-06-11T00:00:00,2025-05-27T00:00:00,FÓRMULAS E SUPLEMENTOS ALIMENTARES DE AÇÃO JUDICIAL - LEI 14.133/2021,7560.0,7560.0,82892324000146,MUNICIPIO DE SANTO AMARO DA IMPERATRIZ
83102335000148-2-000501/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:34,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,2177.5,2177.5,83102335000148,MUNICIPIO DE BALNEARIO DE PICARRAS
83102491000109-2-000985/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:34,2025-06-26T00:00:00,2025-05-23T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,3000.0,3000.0,83102491000109,MUNICIPIO DE SCHROEDER
83074302000131-2-001406/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:33,2025-06-26T00:00:00,2025-05-27T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,896.0,896.0,83074302000131,MUNICIPIO DE CACADOR
83102418000137-2-000772/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:18:34,2025-06-26T00:00:00,2025-05-26T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,1380.0,1380.0,83102418000137,MUNICIPIO DE IBIRAMA
